Borough,Address,Total Building Floor Area,Zoning District,Assessed Total Value,Owner Name,Permit Issuance date,Permitte Name,Permittee Business Name,Permittee License Type
MN,621 GREENWICH STREET,5625,M1-5/R7X,176280,PMG LEROY STREET DEVELOPMENT LLC,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,121 LEROY STREET,4602,M1-5/R7X,76620,SOBHRAJ AMIR,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,121 LEROY STREET,4602,M1-5/R7X,76620,SOBHRAJ AMIR,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,121 LEROY STREET,4602,M1-5/R7X,76620,SOBHRAJ AMIR,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,121 LEROY STREET,4602,M1-5/R7X,76620,SOBHRAJ AMIR,03/01/2021,RINO DEL CARRO,R&A HEATING & CONTRG CO.I,MP
MN,121 LEROY STREET,4602,M1-5/R7X,76620,SOBHRAJ AMIR,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,121 LEROY STREET,4602,M1-5/R7X,76620,SOBHRAJ AMIR,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,121 LEROY STREET,4602,M1-5/R7X,76620,SOBHRAJ AMIR,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,117 LEROY STREET,6250,M1-5/R7X,106320,UNAVAILABLE OWNER,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,117 LEROY STREET,6250,M1-5/R7X,106320,UNAVAILABLE OWNER,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,117 LEROY STREET,6250,M1-5/R7X,106320,UNAVAILABLE OWNER,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,117 LEROY STREET,6250,M1-5/R7X,106320,UNAVAILABLE OWNER,08/28/2020,RINO DEL CARRO,R&A HEATING & CONTRG CO.I,MP
MN,117 LEROY STREET,6250,M1-5/R7X,106320,UNAVAILABLE OWNER,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,117 LEROY STREET,6250,M1-5/R7X,106320,UNAVAILABLE OWNER,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,115 LEROY STREET,6250,M1-5/R7X,106320,PMG LEROY STREET DEVELOPMENT LLC,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,115 LEROY STREET,6250,M1-5/R7X,106320,PMG LEROY STREET DEVELOPMENT LLC,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,115 LEROY STREET,6250,M1-5/R7X,106320,PMG LEROY STREET DEVELOPMENT LLC,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,115 LEROY STREET,6250,M1-5/R7X,106320,PMG LEROY STREET DEVELOPMENT LLC,03/01/2021,RINO DEL CARRO,R&A HEATING & CONTRG CO.I,MP
MN,115 LEROY STREET,6250,M1-5/R7X,106320,PMG LEROY STREET DEVELOPMENT LLC,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,115 LEROY STREET,6250,M1-5/R7X,106320,PMG LEROY STREET DEVELOPMENT LLC,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,115 LEROY STREET,6250,M1-5/R7X,106320,PMG LEROY STREET DEVELOPMENT LLC,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,111 LEROY STREET,29638,M1-5/R7X,0,PMG LEROY STREET DEVELOPMENT LLC,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,111 LEROY STREET,29638,M1-5/R7X,0,PMG LEROY STREET DEVELOPMENT LLC,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,111 LEROY STREET,29638,M1-5/R7X,0,PMG LEROY STREET DEVELOPMENT LLC,06/05/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,111 LEROY STREET,29638,M1-5/R7X,0,PMG LEROY STREET DEVELOPMENT LLC,02/25/2021,EFRAIM KAZTOW,MPI PLUMBING CORP,MP
MN,111 LEROY STREET,29638,M1-5/R7X,0,PMG LEROY STREET DEVELOPMENT LLC,03/16/2021,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,111 LEROY STREET,29638,M1-5/R7X,0,PMG LEROY STREET DEVELOPMENT LLC,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,111 LEROY STREET,29638,M1-5/R7X,0,PMG LEROY STREET DEVELOPMENT LLC,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,111 LEROY STREET,29638,M1-5/R7X,0,PMG LEROY STREET DEVELOPMENT LLC,09/17/2020,PETER PAPAMICHAEL,THE VOREA CONSTRUCTION CO,GC
MN,188 AVENUE C,453600,R7-2,17482500,HAVEN PLAZA HOUSING DEVELOPMENT FUND COM PANY INC,06/15/2020,MARC BRESLAW,TRISTATE PLBG SVCS CORP,MP
MN,11 AVENUE C,49974,R8A,7174800,350 EAST HOUSTON LLC,07/06/2020,KRZYSZTOF DARLAK,DEMAR MECHANICAL INC,MP
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,06/04/2020,ANGELO CORRAO,MANDA INTERNATIONAL CORP,GC
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,06/04/2020,ANGELO CORRAO,MANDA INTERNATIONAL CORP,GC
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,06/04/2020,ANGELO CORRAO,MANDA INTERNATIONAL CORP,GC
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,06/04/2020,ANGELO CORRAO,MANDA INTERNATIONAL CORP,GC
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,01/13/2021,PATRICK CHARON,SKYLIGHT DEVELOPMENT INC,GC
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,01/13/2021,PATRICK CHARON,SKYLIGHT DEVELOPMENT INC,GC
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,01/13/2021,PATRICK CHARON,SKYLIGHT DEVELOPMENT INC,GC
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,01/13/2021,PATRICK CHARON,SKYLIGHT DEVELOPMENT INC,GC
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,02/24/2021,PATRICK CHARON,SKYLIGHT DEVELOPMENT INC,GC
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,02/24/2021,PATRICK CHARON,SKYLIGHT DEVELOPMENT INC,GC
MN,650 EAST 6 STREET,0,R8B,195300,EAST VILLAGE LLC,02/24/2021,PATRICK CHARON,SKYLIGHT DEVELOPMENT INC,GC
MN,66 CLINTON STREET,0,R7A,143550,66 CLINTON HOLDINGS LLC,12/31/2020,EMANUEL KANARIS,BOROUGH CONSTRUCTION GROU,GC
MN,66 CLINTON STREET,0,R7A,143550,66 CLINTON HOLDINGS LLC,01/05/2021,ANGELO CANNARELLA,DIKER A & V CONTRACTING C,GC
MN,66 CLINTON STREET,0,R7A,143550,66 CLINTON HOLDINGS LLC,11/18/2020,EMANUEL KANARIS,BOROUGH CONSTRUCTION GROU,GC
MN,66 CLINTON STREET,0,R7A,143550,66 CLINTON HOLDINGS LLC,03/02/2021,EMANUEL KANARIS,BOROUGH CONSTRUCTION GROU,GC
MN,180 BROOME STREET,378028,R8,58753800,SITE 4 DSA OWNER LLC,12/30/2020,JOSEPH CHIARELLI,CONSIGLI & ASSOCIATES LLC,GC
MN,180 BROOME STREET,378028,R8,58753800,SITE 4 DSA OWNER LLC,01/06/2021,KRZYSZTOF DARLAK,DEMAR MECHANICAL INC,MP
MN,180 BROOME STREET,378028,R8,58753800,SITE 4 DSA OWNER LLC,01/06/2021,JOSEPH CHIARELLI,CONSIGLI & ASSOCIATES LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,09/22/2020,THOMAS GECSEDI,AFP MECHANICAL LLC,MP
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,06/24/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,06/24/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,06/24/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,10/05/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,10/05/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,10/05/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,06/24/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,10/05/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,10/05/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,10/05/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,06/24/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,535 EAST 12 STREET,0,R8B,570150,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,06/24/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,86 DELANCEY STREET,29437,C6-2A,4188150,ORDELA LLC,04/03/2020,MORDECHAI WAISBROD,TOWNHOUSE BUILDERS INC,GC
MN,86 DELANCEY STREET,29437,C6-2A,4188150,ORDELA LLC,04/03/2020,MORDECHAI WAISBROD,TOWNHOUSE BUILDERS INC,GC
MN,613 WEST 29 STREET,940914,C6-4X,44037000,WEST SIDE 11TH & 29TH LLC,09/25/2020,RIZO RAMUSEVIC,J.E. LEVINE BUILDER INC,GC
MN,613 WEST 29 STREET,940914,C6-4X,44037000,WEST SIDE 11TH & 29TH LLC,09/25/2020,RIZO RAMUSEVIC,J.E. LEVINE BUILDER INC,GC
MN,613 WEST 29 STREET,940914,C6-4X,44037000,WEST SIDE 11TH & 29TH LLC,09/25/2020,RIZO RAMUSEVIC,J.E. LEVINE BUILDER INC,GC
MN,613 WEST 29 STREET,940914,C6-4X,44037000,WEST SIDE 11TH & 29TH LLC,10/05/2020,JOSEPH MILOHNIC,FORWARD MECHANICAL CORP,MP
MN,613 WEST 29 STREET,940914,C6-4X,44037000,WEST SIDE 11TH & 29TH LLC,10/27/2020,JOSEPH MILOHNIC,FORWARD MECHANICAL CORP,MP
MN,613 WEST 29 STREET,940914,C6-4X,44037000,WEST SIDE 11TH & 29TH LLC,10/27/2020,JOSEPH MILOHNIC,FORWARD MECHANICAL CORP,MP
MN,606 WEST 30TH ST,316939,C6-4X,8390700,WEST 30TH STREET LLC,04/07/2020,JOHN LOMBARDI,OLIVIERO CONSTRUCTION CO,GC
MN,606 WEST 30TH ST,316939,C6-4X,8390700,WEST 30TH STREET LLC,04/07/2020,JOHN LOMBARDI,OLIVIERO CONSTRUCTION CO,GC
MN,606 WEST 30TH ST,316939,C6-4X,8390700,WEST 30TH STREET LLC,04/07/2020,JOHN LOMBARDI,OLIVIERO CONSTRUCTION CO,GC
MN,606 WEST 30TH ST,316939,C6-4X,8390700,WEST 30TH STREET LLC,04/07/2020,JOHN LOMBARDI,OLIVIERO CONSTRUCTION CO,GC
MN,145-147 BOWERY,0,C6-1G,2337750,BOWERY STREET ASSOCIATES LLC,08/17/2020,STEVEN SOCOL,LEEDING BUILDERS GROUP LL,GC
MN,145-147 BOWERY,0,C6-1G,2337750,BOWERY STREET ASSOCIATES LLC,09/01/2020,JOSEPH MILOHNIC,FORWARD MECHANICAL CORP,MP
MN,145-147 BOWERY,0,C6-1G,2337750,BOWERY STREET ASSOCIATES LLC,09/01/2020,JOSEPH MILOHNIC,FORWARD MECHANICAL CORP,MP
MN,145-147 BOWERY,0,C6-1G,2337750,BOWERY STREET ASSOCIATES LLC,11/06/2020,STEVEN SOCOL,LEEDING BUILDERS GROUP LL,GC
MN,145-147 BOWERY,0,C6-1G,2337750,BOWERY STREET ASSOCIATES LLC,11/06/2020,STEVEN SOCOL,LEEDING BUILDERS GROUP LL,GC
MN,145-147 BOWERY,0,C6-1G,2337750,BOWERY STREET ASSOCIATES LLC,03/29/2021,STEVEN SOCOL,LEEDING BUILDERS GROUP LL,GC
MN,440 WEST 33 STREET,202527,C6-4,23490500,BOP NW LLC,01/21/2021,CHRISTOPHER STRNAD,PARKVIEW P&H INC,MP
MN,440 WEST 33 STREET,202527,C6-4,23490500,BOP NW LLC,12/16/2020,ERIC MCGOVERN,PAVARINI MCGOVERN LLC,GC
MN,440 WEST 33 STREET,202527,C6-4,23490500,BOP NW LLC,12/16/2020,ERIC MCGOVERN,PAVARINI MCGOVERN LLC,GC
MN,440 WEST 33 STREET,202527,C6-4,23490500,BOP NW LLC,12/16/2020,ERIC MCGOVERN,PAVARINI MCGOVERN LLC,GC
MN,440 WEST 33 STREET,202527,C6-4,23490500,BOP NW LLC,12/16/2020,ERIC MCGOVERN,PAVARINI MCGOVERN LLC,GC
MN,440 WEST 33 STREET,202527,C6-4,23490500,BOP NW LLC,12/16/2020,ERIC MCGOVERN,PAVARINI MCGOVERN LLC,GC
MN,440 WEST 33 STREET,202527,C6-4,23490500,BOP NW LLC,12/16/2020,ERIC MCGOVERN,PAVARINI MCGOVERN LLC,GC
MN,440 WEST 33 STREET,202527,C6-4,23490500,BOP NW LLC,12/16/2020,ERIC MCGOVERN,PAVARINI MCGOVERN LLC,GC
MN,440 WEST 33 STREET,202527,C6-4,23490500,BOP NW LLC,12/23/2020,ERIC MCGOVERN,PAVARINI MCGOVERN LLC,GC
MN,43-65 SUFFOLK STREET,0,R9-1,1308030,CPC ONE LLC,01/28/2021,GREGORY BAUSO,MONADNOCK CONSTRUCTION IN,GC
MN,145 CLINTON STREET,346485,R8,29584400,SITE 3 DSA OWNER LLC,03/02/2021,NICHOLAS NOTIAS,NEPTUNE MECHANICAL INC,MP
MN,145 CLINTON STREET,346485,R8,29584400,SITE 3 DSA OWNER LLC,03/19/2021,LANCE FRANKLIN,TRITON CONSTRUCTION CO.,GC
MN,145 CLINTON STREET,346485,R8,29584400,SITE 3 DSA OWNER LLC,08/13/2020,LANCE FRANKLIN,TRITON CONSTRUCTION CO.,GC
MN,139 ORCHARD STREET,47325,C4-4A,6836400,ALLEN STREET OWNER LLC,05/18/2020,MORAD KALIMIAN,ALLEN STREET CONSTR CORP,GC
MN,139 ORCHARD STREET,47325,C4-4A,6836400,ALLEN STREET OWNER LLC,02/25/2021,MORAD KALIMIAN,ALLEN STREET CONSTR CORP,GC
MN,139 ORCHARD STREET,47325,C4-4A,6836400,ALLEN STREET OWNER LLC,07/14/2020,MORAD KALIMIAN,ALLEN STREET CONSTR CORP,GC
MN,139 ORCHARD STREET,47325,C4-4A,6836400,ALLEN STREET OWNER LLC,07/14/2020,MORAD KALIMIAN,ALLEN STREET CONSTR CORP,GC
MN,139 BOWERY,0,C6-1G,777150,GLOBAL JOINT VENTUREINC,06/01/2020,DAVID LO,MANDARIN ENTPRSES II INC,GC
MN,139 BOWERY,0,C6-1G,777150,GLOBAL JOINT VENTUREINC,03/05/2021,DAVID LO,MANDARIN ENTPRSES II INC,GC
MN,139 BOWERY,0,C6-1G,777150,GLOBAL JOINT VENTUREINC,12/15/2020,DAVID LO,MANDARIN ENTPRSES II INC,GC
MN,139 BOWERY,0,C6-1G,777150,GLOBAL JOINT VENTUREINC,07/13/2020,DAVID LO,MANDARIN ENTPRSES II INC,GC
MN,139 BOWERY,0,C6-1G,777150,GLOBAL JOINT VENTUREINC,07/13/2020,DAVID LO,MANDARIN ENTPRSES II INC,GC
MN,539 AVENUE OF THE AMERICAS,81185,C6-3A,5166450,531-539 SIXTH AVENUE LLC,02/15/2021,SEMYON PIVOVAROV,S & J INDUSTRIAL CORP,MP
MN,539 AVENUE OF THE AMERICAS,81185,C6-3A,5166450,531-539 SIXTH AVENUE LLC,10/15/2020,MARTIN LOY,NEW LINE STRUCTURES & DEV,GC
MN,539 AVENUE OF THE AMERICAS,81185,C6-3A,5166450,531-539 SIXTH AVENUE LLC,10/15/2020,MARTIN LOY,NEW LINE STRUCTURES & DEV,GC
MN,539 AVENUE OF THE AMERICAS,81185,C6-3A,5166450,531-539 SIXTH AVENUE LLC,10/15/2020,MARTIN LOY,NEW LINE STRUCTURES & DEV,GC
MN,539 AVENUE OF THE AMERICAS,81185,C6-3A,5166450,531-539 SIXTH AVENUE LLC,10/15/2020,MARTIN LOY,NEW LINE STRUCTURES & DEV,GC
MN,539 AVENUE OF THE AMERICAS,81185,C6-3A,5166450,531-539 SIXTH AVENUE LLC,10/15/2020,MARTIN LOY,NEW LINE STRUCTURES & DEV,GC
MN,539 AVENUE OF THE AMERICAS,81185,C6-3A,5166450,531-539 SIXTH AVENUE LLC,10/15/2020,MARTIN LOY,NEW LINE STRUCTURES & DEV,GC
MN,173 CHRYSTIE STREET,31986,C6-3A,2200950,ACMOS ON CHRYSTIE LLC,12/28/2020,COHEN YANIV,NEXUS BUILDING DEVELOPMNT,GC
MN,173 CHRYSTIE STREET,31986,C6-3A,2200950,ACMOS ON CHRYSTIE LLC,03/01/2021,ANTHONY SANSEVERINO,A & E PLUMBING CORP,MP
MN,173 CHRYSTIE STREET,31986,C6-3A,2200950,ACMOS ON CHRYSTIE LLC,03/03/2021,ANTHONY SANSEVERINO,A & E PLUMBING CORP,MP
MN,165 CHRYSTIE STREET,18540,C6-3A,2369700,DRK CHRYSTIE LLC,04/15/2020,COHEN YANIV,NEXUS BUILDING DEVELOPMNT,GC
MN,165 CHRYSTIE STREET,18540,C6-3A,2369700,DRK CHRYSTIE LLC,04/15/2020,COHEN YANIV,NEXUS BUILDING DEVELOPMNT,GC
MN,165 CHRYSTIE STREET,18540,C6-3A,2369700,DRK CHRYSTIE LLC,06/11/2020,COHEN YANIV,NEXUS BUILDING DEVELOPMNT,GC
MN,165 CHRYSTIE STREET,18540,C6-3A,2369700,DRK CHRYSTIE LLC,04/15/2020,COHEN YANIV,NEXUS BUILDING DEVELOPMNT,GC
MN,165 CHRYSTIE STREET,18540,C6-3A,2369700,DRK CHRYSTIE LLC,06/11/2020,COHEN YANIV,NEXUS BUILDING DEVELOPMNT,GC
MN,238 EAST 3 STREET,23129,R8B,2351250,238-240 E3 STREET REALTY LLC,06/08/2020,GARY VINBAYTEL,VINBAYTEL DEVELOPMENTS,GC
MN,238 EAST 3 STREET,23129,R8B,2351250,238-240 E3 STREET REALTY LLC,06/08/2020,GARY VINBAYTEL,VINBAYTEL DEVELOPMENTS,GC
MN,238 EAST 3 STREET,23129,R8B,2351250,238-240 E3 STREET REALTY LLC,08/05/2020,GARY VINBAYTEL,VINBAYTEL DEVELOPMENTS,GC
MN,238 EAST 3 STREET,23129,R8B,2351250,238-240 E3 STREET REALTY LLC,08/05/2020,GARY VINBAYTEL,VINBAYTEL DEVELOPMENTS,GC
MN,238 EAST 3 STREET,23129,R8B,2351250,238-240 E3 STREET REALTY LLC,08/05/2020,GARY VINBAYTEL,VINBAYTEL DEVELOPMENTS,GC
MN,238 EAST 3 STREET,23129,R8B,2351250,238-240 E3 STREET REALTY LLC,11/16/2020,ALAN MITCHELL,A. M. PLUMBING COMPANY,MP
MN,112 WEST 25 STREET,185831,M1-6,17132000,LAM GEN 25 LLC,03/11/2021,JOHN LOVETRO,DC BUILDING SERVICES INC,MP
MN,112 WEST 25 STREET,185831,M1-6,17132000,LAM GEN 25 LLC,07/08/2020,JOHN LOVETRO,N B PLUMBING & HEATINGINC,MP
MN,199 CHRYSTIE STREET,42155,C6-3A,3515400,SAGAMORE AK PROPERTY COMPANY LLC,01/14/2021,ANTHONY GOFFREDO,TRUE NORTH MECHANICAL LLC,MP
MN,199 CHRYSTIE STREET,42155,C6-3A,3515400,SAGAMORE AK PROPERTY COMPANY LLC,03/25/2021,SHELDON STEIN,RANGER BUILDERS LLC,GC
MN,199 CHRYSTIE STREET,42155,C6-3A,3515400,SAGAMORE AK PROPERTY COMPANY LLC,10/22/2020,SHELDON STEIN,RANGER BUILDERS LLC,GC
MN,199 CHRYSTIE STREET,42155,C6-3A,3515400,SAGAMORE AK PROPERTY COMPANY LLC,10/22/2020,SHELDON STEIN,RANGER BUILDERS LLC,GC
MN,118 EAST 1 STREET,0,R8A,768150,ACACIA 118 LLC,12/31/2020,JOSEPH KLAYNBERG,WONDER WORKS CONSTR CORP,GC
MN,118 EAST 1 STREET,0,R8A,768150,ACACIA 118 LLC,12/31/2020,JOSEPH KLAYNBERG,WONDER WORKS CONSTR CORP,GC
MN,118 EAST 1 STREET,0,R8A,768150,ACACIA 118 LLC,12/31/2020,JOSEPH KLAYNBERG,WONDER WORKS CONSTR CORP,GC
MN,118 EAST 1 STREET,0,R8A,768150,ACACIA 118 LLC,01/12/2021,DAVID CHADUNELI,VSP MECHANICAL INC,MP
MN,118 EAST 1 STREET,0,R8A,768150,ACACIA 118 LLC,03/02/2021,JOSEPH KLAYNBERG,WONDER WORKS CONSTR CORP,GC
MN,118 EAST 1 STREET,0,R8A,768150,ACACIA 118 LLC,11/09/2020,JOSEPH KLAYNBERG,WONDER WORKS CONSTR CORP,GC
MN,39 WEST 23 STREET,117133,M1-6,4896000,39 WEST 23RD STREET LLC,05/13/2020,KRZYSZTOF DARLAK,DEMAR MECHANICAL INC,MP
MN,39 WEST 23 STREET,117133,M1-6,4896000,39 WEST 23RD STREET LLC,02/25/2021,WILLIAM JACCARINO,RYDER CONSTRUCTION INC,GC
MN,39 WEST 23 STREET,117133,M1-6,4896000,39 WEST 23RD STREET LLC,02/25/2021,WILLIAM JACCARINO,RYDER CONSTRUCTION INC,GC
MN,39 WEST 23 STREET,117133,M1-6,4896000,39 WEST 23RD STREET LLC,09/22/2020,CARL JACCARINO,RYDER CONSTRUCTION INC,GC
MN,204 AVENUE A,0,R7A,546300,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,09/04/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,204 AVENUE A,0,R7A,546300,RESTORING COMMUNITIES HOUSING DEVELOPMEN T FUND CO,09/04/2020,SEAN GANN,7376 CONSTRUCTION LLC,GC
MN,436 EAST 13 STREET,12722,R8B,1855800,436 AND 442 EAST 13TH STREET OWNER LLC,01/28/2021,STEFAN BOHDANOWYCZ,TRI CONTRACTING INC,GC
MN,14 2 AVENUE,0,C6-2A,589050,STATION 14 2ND AVENUE LLC,01/08/2021,RALPH LANDOLFI JR,RRP PLUMBING CORP,MP
MN,24 1ST AVENUE,23712,R7A,2088450,24 1ST AVENUE PROJECT LLC,08/24/2020,SERGY RYBAK,RYBAK DEVELOPMENT AND CON,GC
MN,24 1ST AVENUE,23712,R7A,2088450,24 1ST AVENUE PROJECT LLC,11/11/2020,SERGY RYBAK,RYBAK DEVELOPMENT AND CON,GC
MN,24 1ST AVENUE,23712,R7A,2088450,24 1ST AVENUE PROJECT LLC,11/02/2020,ERNEST LEIBY,STARLITE PLBG & HTG CORP,MP
MN,442 EAST 13 STREET,12722,R8B,1855800,436 AND 442 EAST 13TH STREET OWNER LLC,01/26/2021,STEFAN BOHDANOWYCZ,TRI CONTRACTING INC,GC
MN,167 CHRYSTIE STREET,27074,C6-3A,783000,167 CHRYSTIE STREETCORP,03/26/2021,EFRAIM KAZTOW,MPI PLUMBING CORP,MP
MN,167 CHRYSTIE STREET,27074,C6-3A,783000,167 CHRYSTIE STREETCORP,10/15/2020,GIDEON MAGEN R,DANYA CEBUS CONSTRUCTION,GC
MN,167 CHRYSTIE STREET,27074,C6-3A,783000,167 CHRYSTIE STREETCORP,10/15/2020,GIDEON MAGEN R,DANYA CEBUS CONSTRUCTION,GC
MN,167 CHRYSTIE STREET,27074,C6-3A,783000,167 CHRYSTIE STREETCORP,10/15/2020,GIDEON MAGEN R,DANYA CEBUS CONSTRUCTION,GC
MN,119 2 AVENUE,28540,R7A,4361400,AVENUE SECOND OWNER LLC,04/06/2020,ALAN BRUTOSKY,ALAN J BRUTOSKY PLBR CONT,MP
MN,119 2 AVENUE,28540,R7A,4361400,AVENUE SECOND OWNER LLC,04/06/2020,ALAN BRUTOSKY,ALAN J BRUTOSKY PLBR CONT,MP
MN,119 2 AVENUE,28540,R7A,4361400,AVENUE SECOND OWNER LLC,01/13/2021,SALVATORE NICCHITTA JR,EXOTIC DESIGN & WIRE LLC,GC
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,03/02/2021,JAN GRIMSLAND,CNY CONSTRUCTION LLC,GC
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,07/15/2020,JAN GRIMSLAND,CNY CONSTRUCTION LLC,GC
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,07/15/2020,JAN GRIMSLAND,CNY CONSTRUCTION LLC,GC
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,07/15/2020,JAN GRIMSLAND,CNY CONSTRUCTION LLC,GC
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,07/15/2020,JAN GRIMSLAND,CNY CONSTRUCTION LLC,GC
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,07/15/2020,JAN GRIMSLAND,CNY CONSTRUCTION LLC,GC
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,07/15/2020,JAN GRIMSLAND,CNY CONSTRUCTION LLC,GC
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,08/10/2020,JACEK OSTROWSKI,ENOBRAC PLUMBING INC,MP
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,09/10/2020,JAN GRIMSLAND,CNY CONSTRUCTION LLC,GC
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,09/10/2020,JAN GRIMSLAND,CNY CONSTRUCTION LLC,GC
MN,68 SPRING STREET,25604,M1-5B,3063600,68-70 SPRING PARTNERS LLC,09/10/2020,JAN GRIMSLAND,CNY CONSTRUCTION LLC,GC
